id,day,start_time,end_time,duration,school_year
BILTjACGt7DP,Tuesday,10:18:13,20:45:54,1 Hour,2003-2004
PX8yp7wGYZpK,Friday,07:06:08,11:16:14,1 Hour,2013-2014
PJuskAOGdKKZ,Friday,09:35:04,15:31:32,2 Hours 30 Minutes,2016-2017
0HsQfGmsh8Uv,Friday,12:37:14,11:13:17,2 Hours,2016-2017
lcAB96DGEFYi,Thursday,10:56:22,10:44:45,1 Hour,2007-2008
wUKbd8JToSRf,Tuesday,19:25:39,13:25:31,2 Hours,2018-2019
9ysNQEaMgrBE,Thursday,20:05:03,01:42:42,2 Hours 30 Minutes,2016-2017
zW6MK1eAXuDJ,Saturday,20:16:11,00:20:05,2 Hours,2019-2020
dlaFAL3efNOR,Thursday,14:26:09,14:59:11,1 Hour 30 Minutes,2027-2028
pstRKYTxjd4e,Tuesday,17:27:33,08:50:20,1 Hour 30 Minutes,2022-2023
gZOIiLHqW250,Tuesday,03:45:52,02:17:49,2 Hours 30 Minutes,2025-2026
HIJ8piscD3yn,Thursday,11:34:01,15:43:34,1 Hour,2020-2021
gDT9oGM0k8O4,Saturday,13:27:29,05:19:27,1 Hour,2012-2013
nZmLrd7JQoAL,Wednesday,03:28:34,13:05:12,2 Hours 30 Minutes,2014-2015
DjWQtFziC3Zv,Thursday,18:27:11,05:53:28,1 Hour,2018-2019
TwciES7fPE1R,Thursday,10:39:56,03:59:21,2 Hours 30 Minutes,2016-2017
eacyhSpTCGBK,Tuesday,05:03:47,07:43:30,2 Hours,2003-2004
N72hgl312PP3,Thursday,23:02:24,00:14:08,1 Hour,2019-2020
zSbynXhxvCI3,Tuesday,10:12:02,22:29:24,2 Hours,2009-2010
q73IoFM3DgQq,Friday,04:23:23,03:15:50,1 Hour 30 Minutes,2016-2017
nRl34nbREaUJ,Saturday,18:06:01,10:45:21,1 Hour,2015-2016
sExPjAnNVpd3,Thursday,15:46:09,07:06:40,1 Hour 30 Minutes,2004-2005
Yhh7SEo47s7H,Thursday,18:18:57,22:03:00,2 Hours,2019-2020
T0CfxuEebVGV,Saturday,12:37:24,02:56:50,2 Hours 30 Minutes,2010-2011
kUnHJADkegWu,Wednesday,00:34:08,18:17:27,1 Hour 30 Minutes,2005-2006
3LdGnwIOzhuk,Wednesday,19:26:27,13:19:19,1 Hour 30 Minutes,2007-2008
s1iWwNSTlhn1,Monday,12:30:04,08:03:14,2 Hours 30 Minutes,2004-2005
3hQCi9G8MQV0,Thursday,13:16:35,19:46:16,1 Hour 30 Minutes,2019-2020
Mf8YdWYNUeoe,Wednesday,22:37:46,15:32:33,2 Hours,2016-2017
0KMGU9ZyzAhI,Thursday,23:36:10,15:10:50,2 Hours,2019-2020
uunu3bLQjyEt,Wednesday,04:13:23,04:36:18,2 Hours 30 Minutes,2016-2017
WDZraPjSn09X,Sunday,22:52:25,00:27:45,2 Hours 30 Minutes,2012-2013
y6LdTbdBoZss,Monday,19:23:41,17:56:34,1 Hour 30 Minutes,2013-2014
LfV0VoeyB7Lq,Sunday,23:04:29,20:47:40,1 Hour 30 Minutes,2027-2028
X4lVww6DciC0,Saturday,21:00:56,17:35:57,2 Hours,2023-2024
3FxwL9mH1tHv,Tuesday,16:02:16,09:12:45,2 Hours,2018-2019
8JRRPpHqk5ZZ,Monday,03:42:50,10:04:41,1 Hour 30 Minutes,2020-2021
tKyBmeeW2lHu,Tuesday,21:06:40,03:19:35,1 Hour,2016-2017
h3J6URLkobbM,Monday,03:36:41,15:22:29,1 Hour 30 Minutes,2004-2005
WpWsoxu6yT9t,Tuesday,14:14:18,18:10:18,2 Hours 30 Minutes,2008-2009
in0dBmcTybr8,Monday,17:41:47,06:05:42,2 Hours,2015-2016
jCJ4lbd6ZpVr,Tuesday,16:31:04,00:47:45,2 Hours 30 Minutes,2027-2028
MpU96epMORTl,Wednesday,06:20:48,13:02:07,1 Hour,2011-2012
YqK2nYDfIt8R,Saturday,13:16:13,19:31:43,1 Hour 30 Minutes,2024-2025
2PtXdOMkxAaj,Friday,11:00:15,12:22:30,1 Hour 30 Minutes,2025-2026
97i15qdBGwOk,Saturday,14:25:22,04:12:31,1 Hour,2027-2028
6YvOvLwuVtQv,Monday,15:31:15,07:05:46,2 Hours 30 Minutes,2007-2008
1vbYpqfJgHev,Tuesday,03:21:47,00:13:50,1 Hour 30 Minutes,2015-2016
a9q4IjY2L7HY,Wednesday,23:17:39,19:09:29,2 Hours 30 Minutes,2009-2010
OYIWd5va2xq4,Tuesday,13:06:34,17:31:14,2 Hours,2025-2026
9mPnglWvWo6m,Monday,11:54:29,14:17:30,1 Hour 30 Minutes,2009-2010
7lX4Z562LJlX,Monday,07:16:06,01:25:18,2 Hours 30 Minutes,2023-2024
jUpqpBmBqUv9,Wednesday,16:42:51,11:38:50,2 Hours 30 Minutes,2016-2017
xnEC8Dj0jrUP,Wednesday,20:31:47,20:40:25,2 Hours 30 Minutes,2025-2026
v1HbauIabbbV,Saturday,17:10:58,01:30:02,2 Hours 30 Minutes,2013-2014
tYVkBtGaYr4f,Monday,14:08:20,04:06:09,2 Hours 30 Minutes,2015-2016
5kteNCwn80Vd,Saturday,00:25:57,05:54:41,1 Hour,2026-2027
k5A1sAGi2FhK,Thursday,10:56:45,17:29:09,1 Hour,2007-2008
z2XE4zkVQURc,Sunday,12:34:57,14:29:48,1 Hour,2008-2009
eAMFZqvDMqgb,Monday,08:00:53,17:14:53,2 Hours 30 Minutes,2022-2023
eGzbRaff42xQ,Saturday,05:27:11,04:12:16,2 Hours 30 Minutes,2019-2020
WrwmJ3CPTgOH,Wednesday,10:09:54,23:57:27,1 Hour 30 Minutes,2023-2024
bTYMAuv5kXgL,Saturday,23:58:19,21:13:51,1 Hour,2015-2016
gecJFCdMiep1,Saturday,14:21:22,21:13:56,1 Hour 30 Minutes,2009-2010
qLOBcv4dNVmu,Thursday,21:52:02,21:28:18,2 Hours 30 Minutes,2025-2026
eBCBzbpzmuXh,Friday,10:00:41,03:42:42,1 Hour,2023-2024
Waq8lNMORrgY,Tuesday,14:39:52,04:49:28,2 Hours,2002-2003
S2nv1SkHhREi,Tuesday,06:39:46,23:56:02,2 Hours 30 Minutes,2020-2021
9YDdFnW8Auzt,Friday,10:17:09,05:10:10,1 Hour,2008-2009
SmNIObJLD0Cf,Monday,02:35:17,07:43:30,1 Hour,2017-2018
FYER6QNisPTZ,Sunday,16:42:41,02:18:32,2 Hours,2018-2019
l8g24oQXpTL6,Monday,13:11:00,10:00:56,1 Hour,2025-2026
3nML3C02ubWP,Tuesday,18:30:24,14:24:04,2 Hours 30 Minutes,2002-2003
XU4rjtf5AIl5,Sunday,22:51:15,06:47:22,2 Hours,2023-2024
uVhLDLhjNulN,Friday,22:00:14,16:31:51,2 Hours,2009-2010
OdaZKHi16uea,Sunday,01:20:07,01:48:01,2 Hours 30 Minutes,2013-2014
z2ei6H2spoaY,Friday,15:22:42,18:36:32,2 Hours,2018-2019
qYqMCjKXK8CZ,Thursday,17:17:15,07:00:35,2 Hours 30 Minutes,2008-2009
BWEyVRSsjzZJ,Tuesday,00:48:59,04:26:47,2 Hours 30 Minutes,2021-2022
9IEXMYUJi0Ar,Monday,06:23:55,19:59:55,1 Hour,2011-2012
WYCZswHdPS3a,Wednesday,15:31:28,04:29:34,1 Hour 30 Minutes,2014-2015
ZeHeYs00blau,Sunday,10:54:33,15:48:03,2 Hours,2006-2007
WdbyOLHwWuV4,Thursday,15:19:56,17:33:09,2 Hours 30 Minutes,2017-2018
HzvLZcqIj26Y,Thursday,23:38:48,15:05:54,2 Hours,2020-2021
zlpASRw4QFBR,Tuesday,06:06:14,11:54:43,1 Hour,2007-2008
tLtwYBQl2rpa,Tuesday,15:34:47,09:42:38,1 Hour,2009-2010
NasEN19d6Mc5,Tuesday,09:49:25,10:26:47,2 Hours 30 Minutes,2020-2021
RsD2yS7s5p4z,Monday,04:30:43,18:19:17,1 Hour,2012-2013
aKOhdQz4D1Lv,Tuesday,05:14:23,21:40:26,2 Hours 30 Minutes,2026-2027
Gcmqmniy2jWQ,Tuesday,01:49:23,14:21:08,2 Hours 30 Minutes,2025-2026
Hz0kwXWXzCM1,Sunday,22:35:43,17:19:50,1 Hour 30 Minutes,2015-2016
RZ0YgrPewYMA,Tuesday,14:37:34,22:23:14,2 Hours,2009-2010
Tup8wUYJXnde,Thursday,10:51:54,13:52:54,1 Hour,2010-2011
wKqqLes2Loqj,Saturday,16:45:21,02:50:41,1 Hour 30 Minutes,2008-2009
CzylYyphhLgw,Friday,08:39:32,15:36:46,1 Hour 30 Minutes,2023-2024
DNc3OEcFHHXa,Saturday,15:32:33,01:02:38,2 Hours,2017-2018
kGo4lTX8y95X,Sunday,22:03:53,01:45:13,2 Hours,2025-2026
sMGopqs0omvP,Tuesday,06:28:58,03:17:16,2 Hours,2025-2026
VSq1l8Ni2hqd,Tuesday,00:27:53,07:28:06,2 Hours,2014-2015
U90b2f3PXmrb,Thursday,11:53:34,08:47:31,2 Hours 30 Minutes,2019-2020
hCovWL4l7Uiz,Thursday,01:17:26,04:06:33,1 Hour 30 Minutes,2025-2026
lAdAkLkw9roA,Saturday,02:59:02,22:40:33,2 Hours 30 Minutes,2026-2027
NJeG5vty7Zv9,Saturday,17:37:13,23:17:28,2 Hours 30 Minutes,2026-2027
Hz3b4v15eI7M,Thursday,16:45:42,13:15:32,1 Hour,2012-2013
vouJHp7FkkGm,Sunday,09:46:40,20:41:25,2 Hours,2016-2017
HyecmvvcfZ1N,Friday,03:45:56,18:34:50,1 Hour 30 Minutes,2025-2026
16PbjsPGnFae,Monday,08:21:23,03:20:00,1 Hour 30 Minutes,2014-2015
WFQFU9HgWkq3,Thursday,00:49:55,17:51:17,1 Hour,2006-2007
wkYgGkba13fn,Wednesday,05:13:29,23:42:26,1 Hour,2003-2004
YDMHpOhXRCTN,Friday,14:40:04,16:10:45,2 Hours,2014-2015
UHeCE1RIcrEg,Thursday,23:43:37,14:31:30,1 Hour 30 Minutes,2009-2010
pz76pCNFzCXw,Friday,03:01:21,20:30:45,1 Hour 30 Minutes,2023-2024
Ihs6QM19T6zq,Tuesday,07:00:52,10:10:12,1 Hour 30 Minutes,2019-2020
0o0uVLE9MoEb,Tuesday,19:45:46,13:50:02,2 Hours,2007-2008
rztL1KCZww8J,Friday,18:12:52,15:08:45,1 Hour,2002-2003
fnFv1uWfasXr,Monday,00:25:52,20:35:39,1 Hour 30 Minutes,2007-2008
tgR5Rca33IBW,Thursday,12:26:15,01:20:28,2 Hours,2006-2007
YcGZrxsloZWl,Wednesday,13:42:54,07:37:32,2 Hours 30 Minutes,2011-2012
xAPAUXT4574H,Friday,10:26:56,13:21:29,2 Hours,2016-2017
DTRNhYU91M3j,Wednesday,14:45:13,14:40:48,2 Hours,2005-2006
5lPLGWNMjg9O,Sunday,08:08:17,14:54:07,1 Hour 30 Minutes,2018-2019
5NlWkIDP4qEb,Thursday,07:58:04,20:15:17,1 Hour,2018-2019
Z9PXfSEw737H,Sunday,02:32:44,15:44:16,2 Hours 30 Minutes,2001-2002
Y4gUcFILxxxi,Monday,07:57:33,15:06:19,1 Hour 30 Minutes,2016-2017
6433Hj4QbagZ,Friday,16:56:07,07:00:52,2 Hours,2012-2013
YAmIzg6HWYja,Saturday,07:52:33,14:43:40,1 Hour,2022-2023
XCtU4z0wJkHR,Thursday,20:41:17,13:48:03,1 Hour,2015-2016
7MSr0ovpbKdx,Monday,02:38:11,07:32:49,1 Hour 30 Minutes,2001-2002
ZlkxRfs0yiUH,Wednesday,01:27:59,06:06:34,2 Hours,2010-2011
qz0oDmp8avtv,Friday,03:12:05,05:13:07,1 Hour 30 Minutes,2010-2011
COou60yzA77i,Sunday,09:49:08,04:42:25,2 Hours 30 Minutes,2020-2021
bZYw5EHWAd8R,Sunday,21:49:14,08:06:33,2 Hours,2025-2026
2Q9Hw5unH1g4,Saturday,10:59:36,01:52:45,1 Hour,2001-2002
6oqfYb8cSSUX,Monday,23:23:00,03:40:47,1 Hour,2027-2028
gpuN9Ee4OYW5,Tuesday,05:47:10,15:01:37,1 Hour 30 Minutes,2004-2005
1JPev2asrJdj,Friday,06:25:05,10:15:32,1 Hour 30 Minutes,2016-2017
7Gpys4KzQPp3,Thursday,02:54:55,01:13:23,1 Hour,2002-2003
cgWVddFF4K81,Monday,03:33:00,20:45:36,2 Hours,2008-2009
nHY2oysecVEj,Friday,21:16:54,01:13:57,2 Hours 30 Minutes,2014-2015
O9OcNuWukplW,Sunday,06:17:50,20:08:24,2 Hours,2015-2016
KZ3RrvHQ1lB8,Monday,13:43:23,10:49:56,2 Hours,2011-2012
qTBSjGv1ankq,Thursday,08:41:31,10:43:06,2 Hours 30 Minutes,2001-2002
QgoTc1c9tWyj,Thursday,02:04:43,20:05:12,2 Hours 30 Minutes,2027-2028
oJlBC6SWtq8N,Wednesday,17:40:17,06:46:10,1 Hour 30 Minutes,2012-2013
1dGQ0JxE5Mi5,Sunday,20:04:33,20:12:35,2 Hours 30 Minutes,2026-2027
441rc6eyOhbW,Saturday,23:24:45,12:57:11,2 Hours 30 Minutes,2005-2006
nB1qlXFtyBy1,Wednesday,12:25:17,09:39:04,1 Hour 30 Minutes,2009-2010
a2rSQSHrkRq6,Wednesday,14:19:43,23:42:13,1 Hour,2020-2021
CxK1K08KvRaa,Saturday,18:26:04,14:43:25,1 Hour 30 Minutes,2004-2005
BqJPjunJ9VDR,Sunday,18:51:11,19:17:13,2 Hours 30 Minutes,2022-2023
NMKlKRdaqR2U,Friday,16:02:59,02:10:27,1 Hour,2008-2009
qUQTCDhZBFMh,Saturday,03:01:34,00:53:00,2 Hours,2002-2003
gQ7ILJjOulgI,Sunday,01:05:36,06:32:43,1 Hour 30 Minutes,2003-2004
Tx24GCv6HgKm,Friday,01:15:33,19:54:19,2 Hours 30 Minutes,2019-2020
oyPIFPrEQKcL,Thursday,13:40:10,18:21:11,2 Hours 30 Minutes,2022-2023
gFXYlAqS1phO,Monday,20:05:46,00:18:10,1 Hour 30 Minutes,2012-2013
Pr7175xjSYrP,Saturday,22:43:44,23:43:02,1 Hour,2002-2003
YKr5XHSf9jNW,Monday,11:07:54,10:57:36,1 Hour 30 Minutes,2003-2004
wm6TH4YrVWPm,Thursday,02:56:45,06:55:03,1 Hour,2018-2019
bEvznQicAOuU,Thursday,22:01:16,08:25:22,1 Hour,2024-2025
pdwANN3iQDgW,Monday,07:41:26,07:33:40,1 Hour 30 Minutes,2018-2019
HMrTIT5yJhOv,Monday,00:30:50,06:29:26,2 Hours 30 Minutes,2015-2016
JBRE6y8ZnW24,Thursday,23:07:00,05:11:28,1 Hour,2014-2015
MqmBNPTvXtFY,Friday,12:34:42,07:31:05,1 Hour,2014-2015
ZTq9fKuwHm18,Thursday,05:28:32,19:58:59,1 Hour,2009-2010
XYgZ5dm1mqCu,Friday,01:01:55,02:41:38,2 Hours 30 Minutes,2010-2011
juwYSXF6UPdq,Friday,09:52:03,14:30:22,2 Hours 30 Minutes,2007-2008
XsQDg89QaOAt,Wednesday,18:59:18,23:49:12,2 Hours 30 Minutes,2024-2025
rToaPj9TGV0U,Wednesday,19:15:06,20:43:36,1 Hour,2025-2026
oyELaCfTKNg1,Thursday,12:43:14,14:53:34,1 Hour,2026-2027
sMnXIWRPDyIQ,Thursday,20:12:29,15:14:18,2 Hours,2020-2021
aAwzYIl9SceX,Saturday,06:41:14,10:55:33,1 Hour,2016-2017
dy54MsJjM0fA,Sunday,03:59:26,15:36:03,2 Hours,2019-2020
S5LIvSTrrpUg,Friday,22:59:25,19:53:35,1 Hour,2016-2017
Kr5WVvYhJZ3C,Monday,00:44:40,00:25:43,2 Hours 30 Minutes,2010-2011
p74CDSBtqbPF,Tuesday,23:48:35,00:33:20,1 Hour,2014-2015
APcYnY1hOOqO,Sunday,12:20:34,00:21:54,2 Hours 30 Minutes,2003-2004
i7KBuAFNlrgE,Monday,06:26:41,19:24:37,1 Hour,2021-2022
YjxahIPwNVhj,Thursday,05:01:04,05:21:04,2 Hours 30 Minutes,2016-2017
IZL0fzGDsLBN,Thursday,06:40:57,09:28:41,2 Hours 30 Minutes,2026-2027
4PJS66jqcby3,Wednesday,14:33:41,16:15:46,1 Hour,2026-2027
UesgGqtuo8Qt,Saturday,23:48:55,12:42:10,2 Hours,2016-2017
hT1Tg5rnR4C4,Saturday,04:18:09,07:12:17,2 Hours,2004-2005
pyy34Zg8BHr6,Thursday,05:17:45,12:58:19,2 Hours,2014-2015
RHvHIIsEd4XB,Tuesday,08:54:18,03:31:57,2 Hours 30 Minutes,2026-2027
4g7MZwcACgNq,Saturday,12:49:00,20:43:57,2 Hours,2021-2022
1zFmvefXH51D,Monday,11:43:53,12:56:03,1 Hour,2005-2006
3uhAHtpWgikt,Saturday,21:44:58,22:01:23,1 Hour 30 Minutes,2021-2022
X3O8Ir7X4ui2,Monday,14:23:33,13:48:53,2 Hours,2011-2012
KwlM7n2LYQYX,Wednesday,16:14:10,14:35:42,1 Hour 30 Minutes,2004-2005
gEuD2mzHGFQo,Friday,15:48:04,22:59:34,1 Hour,2010-2011
gfHGmFPnXpSB,Monday,04:08:53,23:48:52,2 Hours 30 Minutes,2012-2013
toVEQ2QhRWKY,Thursday,10:28:27,13:47:37,1 Hour,2004-2005
xRH6uMdQCWzv,Monday,04:10:12,01:45:05,1 Hour 30 Minutes,2004-2005
MLnN1MMZBpyX,Thursday,08:45:18,07:30:44,1 Hour,2019-2020
otuCEqbdLhYz,Tuesday,06:17:30,09:10:25,2 Hours 30 Minutes,2024-2025
BIjsA0Hj02i9,Friday,07:51:32,18:06:36,1 Hour,2013-2014
tAz4HR0UqSQo,Tuesday,21:40:39,08:29:13,2 Hours 30 Minutes,2025-2026
aMadfVwhA9zF,Thursday,15:20:02,14:13:32,2 Hours,2010-2011
8yvJDMUTElHI,Friday,10:30:35,01:19:51,1 Hour 30 Minutes,2024-2025
o7NOP2mFRIqZ,Tuesday,07:57:13,02:54:13,1 Hour 30 Minutes,2021-2022
dBsbbPZscvaE,Saturday,08:55:05,13:25:27,1 Hour,2019-2020
XuH1fnGxpmQC,Monday,22:19:32,18:22:32,1 Hour 30 Minutes,2016-2017
1fE8g3q6xOIx,Tuesday,14:40:07,15:28:12,1 Hour,2013-2014
CkVjX92pLQcY,Wednesday,12:47:39,05:26:27,1 Hour,2027-2028
tsX7KzcTZaoG,Friday,02:58:47,14:40:53,2 Hours,2011-2012
zBxCPqLJ7aR4,Monday,19:50:04,11:59:30,1 Hour 30 Minutes,2016-2017
hGs9zugPR94F,Saturday,15:15:50,09:24:06,2 Hours 30 Minutes,2024-2025
3YEFY9C6LhwG,Saturday,05:04:57,15:55:07,2 Hours 30 Minutes,2008-2009
8jhcX69Oi7Ml,Sunday,01:10:28,17:46:06,2 Hours,2007-2008
maXwMd8VoyTL,Thursday,02:30:52,02:30:18,2 Hours 30 Minutes,2025-2026
bbAtpIQPaniT,Sunday,17:35:35,16:15:30,2 Hours,2010-2011
Xinmuj0gqmQj,Tuesday,18:57:37,03:44:36,1 Hour,2004-2005
L3MiDy8d2PPe,Tuesday,05:42:07,05:22:16,1 Hour 30 Minutes,2001-2002
nW7Z66h1LrQ3,Tuesday,17:49:15,19:17:29,1 Hour,2004-2005
o0dugsDYjEpi,Monday,23:56:14,07:24:41,2 Hours 30 Minutes,2019-2020
ip9tT9gyQTzA,Wednesday,13:55:55,22:05:25,2 Hours 30 Minutes,2014-2015
wEmNBFR5fVWA,Thursday,20:27:48,00:14:48,1 Hour,2011-2012
iOflYGSk6aw2,Friday,03:35:31,21:53:58,2 Hours,2024-2025
C4nqCFNeKYel,Friday,20:30:08,23:25:56,2 Hours,2002-2003
boJGpVBosKDP,Saturday,02:56:03,23:27:47,2 Hours 30 Minutes,2010-2011
gRu43jwkyekx,Sunday,18:21:16,00:24:31,1 Hour 30 Minutes,2017-2018
5vdPLEwq9d69,Friday,02:54:56,00:52:58,2 Hours,2022-2023
cxgrtwYO5LMm,Tuesday,15:35:45,18:02:34,1 Hour,2019-2020
JmR50J6wNXXA,Wednesday,06:07:04,19:35:06,1 Hour 30 Minutes,2025-2026
PCpyHQ6Y41yV,Wednesday,20:33:55,01:40:09,1 Hour 30 Minutes,2027-2028
fV1dBa9i02wa,Friday,01:09:34,09:09:39,2 Hours 30 Minutes,2016-2017
LG3zhbDNHHcg,Tuesday,04:07:06,06:16:32,1 Hour,2001-2002
0hnr6QDU263b,Friday,01:32:07,08:44:54,1 Hour,2004-2005
qLvu2y8WbTWi,Wednesday,10:38:02,16:02:49,1 Hour 30 Minutes,2002-2003
FXOBvo5NHtoS,Thursday,08:37:39,17:39:48,2 Hours 30 Minutes,2019-2020
x4hvqJLdEiFI,Thursday,02:02:54,21:46:51,2 Hours,2010-2011
Ey5oL35ztxLP,Wednesday,06:38:55,17:54:31,2 Hours,2012-2013
a0XprTd9SRQX,Friday,11:34:35,17:17:22,2 Hours 30 Minutes,2023-2024
sHpr7rnHmvIx,Tuesday,11:37:37,04:43:51,2 Hours 30 Minutes,2022-2023
BBVOc5qbiiic,Friday,08:50:58,12:28:27,2 Hours,2012-2013
E1uH5jrNyCTJ,Friday,03:50:24,16:57:02,1 Hour,2007-2008
BweltlWe2eOZ,Wednesday,13:47:18,04:09:38,2 Hours 30 Minutes,2021-2022
UOMkZMexHhg4,Thursday,21:23:01,21:03:57,2 Hours 30 Minutes,2013-2014
ffxeVDi7jN9z,Thursday,15:04:22,17:22:44,2 Hours 30 Minutes,2007-2008
XXrv81RITdNM,Sunday,11:53:38,17:43:25,1 Hour 30 Minutes,2014-2015
I3Of9LZgK29C,Sunday,04:34:36,06:38:23,1 Hour 30 Minutes,2008-2009
czLMz76IdcNM,Thursday,08:04:42,16:17:34,2 Hours 30 Minutes,2011-2012
end4jkYTWETc,Monday,20:07:00,13:22:00,1 Hour 30 Minutes,2010-2011
l08PXpAnkt6I,Wednesday,03:57:44,05:16:08,1 Hour,2001-2002
3J6xFB1c9dPC,Saturday,07:52:50,22:26:13,1 Hour,2021-2022
TlLAaSFOtM11,Thursday,05:35:31,23:25:53,1 Hour,2006-2007
8x2PbqGw8NvS,Saturday,00:30:28,03:30:17,1 Hour,2017-2018
C2hitSwEw5ku,Friday,02:06:07,04:59:51,1 Hour,2019-2020
PXNJKIGLNX8l,Thursday,09:34:43,19:43:38,1 Hour 30 Minutes,2024-2025
Cxi4vAxNcmsz,Sunday,00:04:25,21:32:09,2 Hours 30 Minutes,2026-2027
EosXFLRDBWqZ,Thursday,12:44:47,18:02:30,2 Hours,2005-2006
HHSNh9ND3pQ4,Tuesday,16:43:10,08:48:54,1 Hour 30 Minutes,2009-2010
0gW3wHQBshiV,Monday,14:52:36,17:42:26,2 Hours 30 Minutes,2004-2005
QccCxBJbiJoQ,Friday,02:53:37,12:51:06,2 Hours 30 Minutes,2001-2002
TxXTLn3iauMb,Sunday,10:43:14,11:26:18,1 Hour 30 Minutes,2015-2016
COpfy1jhJX4e,Sunday,10:30:42,12:45:28,1 Hour 30 Minutes,2023-2024
ofaxvK5bHJX8,Sunday,05:29:58,10:45:15,1 Hour,2017-2018
vIt5xbF5Ug6v,Monday,14:03:42,11:07:09,2 Hours 30 Minutes,2009-2010
fjUSjGD8B6ie,Friday,02:52:27,12:56:03,2 Hours,2026-2027
gjlkr2xcIo79,Friday,20:13:03,14:29:12,2 Hours,2013-2014
DlaueVhYsLIR,Tuesday,19:30:03,03:41:56,2 Hours,2019-2020
ScQKcKnkqyfc,Thursday,19:08:38,01:11:31,2 Hours,2006-2007
a5LiIkzZpfjR,Saturday,10:11:33,03:09:29,2 Hours,2021-2022
fbUZ0ohN8uwo,Saturday,02:32:31,17:39:10,2 Hours,2025-2026
u2upnCcM5qBr,Thursday,05:35:17,07:57:36,2 Hours,2026-2027
2Sbp0FtPmK4l,Friday,20:13:08,18:08:10,2 Hours 30 Minutes,2016-2017
aUEOPQYzVkMo,Monday,02:26:28,14:59:56,2 Hours,2005-2006
1qN3V6loS4Wl,Saturday,06:56:10,16:17:21,2 Hours 30 Minutes,2017-2018
ByEHhyHbEzCP,Sunday,03:05:58,08:02:37,1 Hour 30 Minutes,2024-2025
7Z4ADKTMHjxq,Sunday,05:20:41,19:08:26,1 Hour,2006-2007
CW7mFdUX60Ox,Monday,09:51:12,06:58:35,1 Hour,2023-2024
IMsenvf1W9U0,Wednesday,20:20:16,19:20:41,2 Hours,2004-2005
le66yRyHILoO,Saturday,18:01:13,15:46:21,2 Hours 30 Minutes,2017-2018
O4PFGhZutHi7,Saturday,07:24:02,02:58:17,1 Hour 30 Minutes,2011-2012
HSeHz2tAz3SX,Saturday,06:15:13,05:06:19,2 Hours,2013-2014
4pAks9sdH1U6,Tuesday,18:46:58,08:22:35,2 Hours,2013-2014
n2nvka7CpIbP,Tuesday,02:55:56,00:14:17,1 Hour,2010-2011
N3VDH0mootKx,Saturday,23:00:11,19:32:40,2 Hours,2012-2013
M3vxO8yyMh8o,Saturday,03:17:39,15:43:15,2 Hours,2024-2025
4GUs3g3RFUjd,Friday,01:46:06,18:17:05,1 Hour,2026-2027
lqevrxnZM7ko,Tuesday,00:00:06,08:49:19,2 Hours,2016-2017
inZjUgM4SYIL,Monday,13:26:06,08:49:04,1 Hour,2020-2021
iPwRgEHcPrw8,Wednesday,08:05:54,12:41:48,2 Hours 30 Minutes,2001-2002
2beGRbCMUt2e,Monday,16:25:49,08:44:45,1 Hour 30 Minutes,2007-2008
qd53bD83oFpY,Sunday,01:28:56,03:38:44,2 Hours 30 Minutes,2009-2010
BGkTf68uYwdU,Friday,02:23:23,09:04:41,2 Hours 30 Minutes,2005-2006
3utQdnzEwNzC,Thursday,05:58:11,04:02:11,2 Hours,2022-2023
Rv95BZTmqpTX,Friday,17:41:43,06:51:53,1 Hour,2001-2002
EHMyf1YnXpYH,Tuesday,20:09:42,08:13:30,2 Hours,2002-2003
CMVul7scJPHE,Sunday,18:36:15,02:20:19,2 Hours,2007-2008
6vwvRw9JNOPy,Wednesday,04:43:10,22:48:42,2 Hours 30 Minutes,2006-2007
CXYQJduEDton,Monday,17:57:45,04:41:10,2 Hours,2004-2005
EUFSeS5N4sSt,Sunday,16:24:34,05:23:04,1 Hour 30 Minutes,2004-2005
CpQuV8qKnWuI,Tuesday,21:12:22,09:39:10,1 Hour 30 Minutes,2014-2015
AOqCUYxpKJGk,Monday,17:14:18,04:42:27,1 Hour 30 Minutes,2027-2028
qKsjUuwwmALQ,Monday,17:07:45,23:33:37,2 Hours 30 Minutes,2013-2014
hP7bRsjBkKRU,Sunday,09:42:39,14:46:42,2 Hours 30 Minutes,2002-2003
cvAk1CCklheV,Saturday,20:17:27,23:01:49,1 Hour,2006-2007
lBB9Dqk7e04F,Wednesday,01:00:38,23:55:52,2 Hours,2005-2006
PyQNd9qNxj9r,Saturday,23:19:40,04:17:38,2 Hours 30 Minutes,2021-2022
h1dygcBrve08,Saturday,17:59:37,13:48:33,1 Hour 30 Minutes,2025-2026
yXysPvkbKd8T,Wednesday,06:53:24,06:02:55,1 Hour,2024-2025
NWxMoroALjgj,Thursday,03:55:54,15:00:17,2 Hours,2026-2027
iDTYBvmP09c6,Monday,03:07:40,09:22:06,2 Hours 30 Minutes,2012-2013
RGKNvKzCXlsu,Tuesday,20:17:30,13:13:01,1 Hour,2016-2017
HSowiQjgluzW,Sunday,08:16:41,22:39:58,2 Hours,2015-2016
Gsub7uyCaaXL,Monday,12:25:50,02:08:18,2 Hours 30 Minutes,2010-2011
vYaclfqjrNvf,Tuesday,12:25:13,14:41:20,1 Hour,2003-2004
l7LXZ9tJ5aBy,Tuesday,13:19:52,13:56:46,2 Hours 30 Minutes,2023-2024
qjUZ6gEPxlcq,Monday,09:59:23,21:42:12,2 Hours,2001-2002
