id,start_date,end_date,weighted_mark,school_year
aNYiZN1Ghg1r,2024-06-03,2024-09-14,85,2002-2003
I4LbLWeY9vqU,2023-12-27,2023-12-28,80,2010-2011
9BOL3ARS5W2K,2024-08-17,2024-04-27,97,2018-2019
FTUgWtUEKBmm,2024-08-14,2024-10-01,54,2003-2004
mK6PIkrqe1wK,2024-07-05,2024-02-08,76,2015-2016
GHB8Du9WcCab,2024-01-08,2024-01-24,86,2019-2020
FDxpC0lzTYA5,2024-04-19,2024-12-04,67,2023-2024
W2EkWbY8hktA,2024-07-07,2024-03-13,82,2004-2005
iMhqu14Z9dIR,2024-03-11,2024-05-18,88,2018-2019
vJomPmpYaBPx,2024-07-08,2024-11-26,57,2009-2010
gJ9QM8JTyyVQ,2024-07-03,2024-10-18,92,2022-2023
84QMTcWlOnrH,2024-09-15,2024-04-06,76,2022-2023
lB8kYt5OgdKD,2024-02-18,2024-02-25,98,2024-2025
xXynpfPNQgAQ,2024-08-18,2024-05-02,79,2019-2020
dGhTpGhchV2p,2024-02-10,2024-07-05,61,2013-2014
TeJwvWY0XIDS,2024-10-17,2024-05-14,55,2003-2004
KkjS6LYQuObs,2024-08-06,2024-06-29,66,2005-2006
m59xPpW5gUDP,2024-01-17,2024-10-22,88,2010-2011
Olw4Wzj2Xe4C,2024-10-27,2024-03-28,83,2025-2026
Vlb7G7ZlAvqa,2024-10-02,2024-05-22,58,2025-2026
LLxvWgKjJcUl,2024-05-27,2024-05-05,68,2027-2028
O2DkoKP3OVQK,2024-05-25,2023-12-29,86,2015-2016
vYjhi8FtcmvD,2024-07-05,2024-05-06,55,2015-2016
vnEI245tc97x,2024-09-18,2024-04-19,60,2014-2015
K924wu333Xtj,2024-05-30,2024-04-18,84,2026-2027
eFIkMj4ygzDP,2024-11-27,2024-04-30,97,2006-2007
IVzMFYRBCiex,2024-06-26,2024-06-29,94,2026-2027
s72bZO54t60n,2024-07-05,2024-08-19,85,2023-2024
kPGZHi9eL6vJ,2024-05-21,2024-11-21,79,2019-2020
iMBMORzpRSXi,2024-09-11,2024-07-24,74,2023-2024
ukLG3Y8wDdsT,2024-03-21,2023-12-08,50,2008-2009
nGRyD2BWYZ3y,2024-01-27,2024-01-25,91,2015-2016
59HI3vskNjhs,2024-01-02,2024-08-18,100,2014-2015
9xMPrDS1URy7,2024-03-03,2024-08-19,83,2001-2002
viteGKMI3HC3,2023-12-11,2024-01-21,88,2014-2015
b5Gt3BQKjiL9,2024-01-16,2024-02-04,100,2005-2006
McnZ2aX1lg9O,2024-05-11,2024-04-20,53,2015-2016
rBqJSkiACcEb,2024-04-21,2024-08-13,80,2008-2009
kskvMEnmEd5O,2024-07-29,2024-12-05,59,2008-2009
nJvqsZWhSA0Z,2024-05-03,2024-05-20,74,2010-2011
kY7ETA38mBv1,2024-08-21,2024-03-29,98,2014-2015
wPpstJVeiNPR,2024-10-13,2024-02-10,68,2013-2014
VuDtKxFOu6NS,2023-12-23,2024-10-26,94,2016-2017
C5Rmf5WF7iFC,2024-06-01,2024-09-05,97,2021-2022
6bfmthXlxz03,2024-08-23,2024-09-15,81,2027-2028
3yg71uYHD2hM,2024-03-16,2024-08-11,67,2012-2013
7BzX1g3yIEef,2024-04-19,2024-06-29,61,2009-2010
5uXJu2o6JW2Z,2024-02-01,2024-01-04,88,2008-2009
AgKU2RgZy8Wp,2024-01-14,2024-04-19,61,2023-2024
4K0hJZfzXCPR,2024-07-18,2024-05-12,100,2003-2004
3laqmN32yseS,2024-02-11,2024-03-19,80,2025-2026
TlJ6qScIYzII,2024-01-10,2024-02-19,99,2025-2026
dyfwm8yAvuLE,2024-11-12,2024-02-15,93,2002-2003
LLWjMhceHGh9,2024-05-23,2023-12-19,51,2006-2007
16amjGrePweT,2024-06-29,2024-06-21,67,2025-2026
OqrWTHfYQCL7,2024-11-03,2024-02-07,54,2017-2018
1nnNmHAUbvJU,2024-08-27,2024-06-26,98,2019-2020
lJNupC8aWp2H,2024-06-18,2024-01-02,52,2012-2013
MHF2EWaHMx8i,2024-07-10,2024-06-30,53,2022-2023
ApGVB6Ir8unb,2023-12-05,2024-03-12,57,2014-2015
NrOM3hF7G8EU,2024-07-10,2024-08-04,57,2009-2010
yIAJ3HO0XFYh,2023-12-10,2024-01-24,64,2024-2025
krhY3KLhjFxt,2024-04-13,2024-06-24,94,2020-2021
SdO213EXBNGb,2024-08-15,2024-09-25,61,2009-2010
d8V9ClgTn0m2,2024-01-03,2024-03-08,94,2009-2010
AgHHXnvEEt51,2024-11-09,2024-07-06,79,2001-2002
YX9lryYhXGkG,2024-01-15,2024-05-09,62,2010-2011
9CQIIggi6Rg1,2024-06-21,2024-04-20,55,2015-2016
T1hH7Sdt5Nvq,2024-11-29,2024-03-25,60,2008-2009
93WB6HkGeQau,2024-11-22,2024-08-12,59,2007-2008
yKPAgW6STWfE,2024-10-23,2024-03-09,92,2011-2012
7AWYLu1jcANy,2024-04-25,2024-03-11,55,2017-2018
uXIjcSJq2Iww,2024-09-24,2024-07-14,91,2026-2027
O5Qv7Cggn7w2,2024-11-28,2024-08-07,64,2024-2025
gQ5Afr8WguUe,2024-10-13,2024-02-18,74,2012-2013
xqsGWBzAMwEo,2024-11-11,2024-03-13,93,2005-2006
Auw5ZbT1Bu4s,2024-03-26,2024-04-15,58,2027-2028
mYpfWbRebz9k,2024-03-17,2024-07-26,92,2023-2024
O3pP95rwC3GT,2024-10-16,2024-02-03,89,2026-2027
g4RqkNnYBO1D,2024-07-12,2024-10-28,74,2024-2025
ep39cmWyE4XV,2024-04-28,2024-04-21,80,2010-2011
QLpW34JxnyvN,2024-10-23,2024-07-08,63,2003-2004
Yf6LcQSq7lrs,2024-06-03,2024-01-08,71,2004-2005
9ODbbbWmX1oQ,2024-05-21,2024-10-10,63,2014-2015
Q5FeYQKJxr3k,2024-03-07,2024-01-11,87,2003-2004
nBP5ZKSa3jTf,2024-07-26,2024-12-01,77,2007-2008
NcLsdTCCfvmv,2023-12-26,2024-10-23,53,2002-2003
jesrIxdveim0,2024-04-22,2024-03-10,96,2012-2013
vyOrGeqeDVjw,2024-11-25,2024-01-11,75,2024-2025
FnrrGLZlRgVZ,2024-06-22,2024-08-18,88,2016-2017
b954uL2GErVo,2024-05-30,2023-12-31,85,2025-2026
PzaWXTbab4OM,2024-05-29,2024-10-03,58,2009-2010
JLIb7ki6SUCc,2024-08-22,2024-06-13,93,2011-2012
ODOuospv0ax1,2024-07-02,2024-06-08,58,2011-2012
7wxN4ktH70lx,2024-04-30,2024-11-29,54,2002-2003
4fHNfMe7dKg6,2023-12-13,2024-02-16,60,2025-2026
1An1uDqu1SEn,2024-04-26,2024-03-09,75,2026-2027
idokl40pR8Vd,2024-06-05,2024-06-03,99,2008-2009
mAAhAtXarriK,2024-01-30,2024-04-20,68,2001-2002
J1HEe3e2JATY,2024-11-01,2024-09-09,59,2008-2009
oWovd2YS1wyI,2024-01-28,2024-07-20,67,2025-2026
lEd0rAf2JuvE,2024-04-05,2024-01-16,95,2019-2020
CiLphMqTdaRZ,2024-06-09,2024-07-19,93,2005-2006
8eb8V23V4hwK,2024-05-29,2024-03-25,58,2010-2011
wWbh8ppnZFyP,2024-06-17,2024-10-25,98,2023-2024
ZRm5UQ9IHOsJ,2024-06-03,2024-06-04,53,2027-2028
Sb4oJ3CaZjC7,2023-12-17,2024-03-04,96,2001-2002
kyHUkuYJ93oE,2024-05-30,2024-07-13,92,2013-2014
rw6dQTcHVL5n,2024-02-23,2024-05-18,81,2021-2022
lzQt8xDVXSyD,2024-05-30,2024-11-26,71,2016-2017
jwYVMmPJa7dU,2024-03-18,2024-10-21,99,2004-2005
EKI0Qa98OpEl,2024-09-02,2024-03-18,55,2025-2026
bohTqIJvLPJ3,2023-12-31,2024-06-18,99,2007-2008
1Oh4Lpmpr3rd,2024-03-19,2024-05-18,91,2004-2005
ihwOEYORTbdr,2024-03-18,2024-09-24,56,2011-2012
2xl0N2g6uY3k,2023-12-09,2024-04-28,74,2018-2019
iVUyh0aYcFjg,2024-03-08,2024-12-05,51,2017-2018
RTk99gZbOclB,2024-02-21,2024-08-01,53,2018-2019
GhmZmW2VXF7z,2024-06-28,2024-11-06,98,2005-2006
jxxyA90YlcvC,2024-07-21,2024-09-22,61,2008-2009
Rzc8HkBXLmAE,2024-07-25,2024-11-24,73,2020-2021
Ll5QAJDB4vw8,2024-08-12,2024-03-19,78,2006-2007
dN1ixqUzfVNg,2024-04-26,2024-05-26,92,2016-2017
46zTTjq88erQ,2024-07-27,2024-10-31,56,2004-2005
lkEAvJpKhMP7,2024-01-02,2024-11-22,75,2001-2002
aZzNKFk67vj1,2024-08-31,2024-04-15,94,2009-2010
BLjsejmVF4AS,2024-09-02,2024-07-15,89,2018-2019
KEWGsWfQbXfd,2024-09-27,2024-12-12,71,2016-2017
TApvJM6SNwuK,2024-08-16,2024-05-28,75,2022-2023
0Oxa4vr5dJrN,2024-11-01,2024-01-08,51,2013-2014
GMQoEVLeFetc,2024-05-22,2024-05-11,53,2018-2019
EbcyiZ8ajaJ6,2023-12-31,2024-06-08,97,2017-2018
SqLJQ1NJRQ2z,2024-09-20,2024-11-09,54,2003-2004
NGIxbeo8rVEp,2024-07-31,2024-11-07,76,2018-2019
4jKzijlZ6xeS,2024-03-21,2024-10-04,82,2013-2014
G4wTgvX4ottv,2024-03-19,2024-06-18,100,2009-2010
A9vSlq0iDxGp,2024-03-29,2024-05-14,87,2001-2002
mdbfL6LBeOWi,2024-03-27,2024-07-12,83,2021-2022
wKLutZJQNvdU,2024-11-16,2024-11-12,85,2006-2007
4Qfm7SEJXd38,2024-08-22,2024-02-01,91,2020-2021
owwUhkBdAufM,2024-03-13,2024-12-14,86,2010-2011
4MFVtlDURPG5,2024-10-04,2024-01-09,68,2015-2016
Pomq9CXYqwc5,2024-01-04,2024-08-22,98,2008-2009
OyqaAVeE92kJ,2024-01-23,2024-08-17,69,2025-2026
msG6uSCQT7vK,2024-11-05,2024-02-04,69,2007-2008
hWbf1ppW8fN7,2024-05-03,2023-12-05,70,2004-2005
AWExjDve61Q4,2024-06-25,2024-08-22,91,2016-2017
KKKxxlOxdmsA,2024-10-31,2024-05-09,71,2016-2017
9t3lrKIudLjR,2024-02-06,2024-12-06,93,2001-2002
b4ECUvAUpbSR,2024-02-16,2024-01-08,59,2003-2004
53OT4sVfzqXA,2024-06-03,2024-06-25,63,2015-2016
bnlGQU7WvQRr,2023-12-09,2024-07-21,63,2012-2013
PMFyf5LC4XtJ,2024-02-23,2024-11-18,96,2008-2009
xCHXKqoyPTa6,2023-12-25,2024-03-16,86,2020-2021
57t6HRAM3obG,2024-07-25,2024-01-22,97,2005-2006
NFMnM8xpnmgd,2024-09-02,2024-02-10,77,2016-2017
uBir1eTVoxIl,2024-02-28,2024-09-18,66,2019-2020
y6i63ZfzYw6O,2024-08-17,2024-06-19,73,2004-2005
H0FojF6f7UNb,2024-02-25,2024-05-17,99,2005-2006
GcX7Syf8NZIz,2024-11-04,2024-01-24,83,2002-2003
AAYk1qOHBNoi,2024-06-17,2024-10-03,59,2014-2015
JJuPYQkGSGIZ,2024-07-12,2024-09-24,73,2007-2008
PXy4eJLBzrZG,2024-02-05,2024-06-20,62,2005-2006
Yu3Blu12rk6P,2024-04-21,2024-08-31,75,2012-2013
6uOlJM5NXOCs,2024-08-29,2024-10-31,88,2018-2019
9aHkcKXynu3u,2024-03-11,2024-04-14,82,2018-2019
UPmBxUKWwb33,2024-10-20,2024-05-05,74,2010-2011
hV1DO2WUscc6,2024-03-23,2024-12-08,93,2002-2003
dm5BVZy1d7va,2024-09-13,2024-11-14,66,2020-2021
bd20uAllruoF,2024-04-16,2024-10-18,61,2020-2021
59j2Hl8JLQVn,2024-09-10,2024-07-16,90,2014-2015
faSRP64NGn8l,2024-06-27,2024-03-23,58,2001-2002
zb0lPhbKJ1pr,2024-11-17,2024-09-25,71,2018-2019
tRc6yDDb0iOQ,2024-02-01,2024-11-02,80,2005-2006
CG1cDQTv0NcS,2024-06-14,2024-11-19,80,2017-2018
IFtOUnIC6E0d,2024-06-07,2024-11-01,58,2023-2024
ktjtv9kWHe06,2024-05-20,2024-08-15,57,2022-2023
G4ElwyF2VdVz,2024-06-01,2024-03-01,79,2005-2006
dPiaSkAxQIJD,2023-12-06,2024-05-03,83,2011-2012
9N1P8PpJANzL,2023-12-06,2024-05-27,100,2020-2021
dreoN9BqCRJe,2024-03-10,2024-07-25,75,2021-2022
8aDxeKFGsGTv,2024-11-24,2024-04-22,78,2024-2025
Kh3j15sQ8VIg,2024-07-27,2024-08-27,80,2003-2004
pXl2CGZE7NCZ,2024-08-02,2024-09-04,95,2006-2007
fPSxe7mJUAR9,2023-12-11,2023-12-29,74,2003-2004
Mk0gEFz14Qft,2024-03-14,2024-02-23,99,2026-2027
cQ5mJoXrl6LP,2024-11-25,2024-01-25,80,2016-2017
WSOzEVn19kfS,2024-01-13,2024-01-04,72,2027-2028
o5A1LnjqUm53,2024-10-10,2024-09-16,94,2010-2011
hu6nJhI45bWm,2024-08-09,2023-12-24,84,2018-2019
bsg0Ovxv7Bht,2024-03-27,2024-02-18,75,2004-2005
a8Kq8F6WE6mO,2024-05-08,2024-07-19,53,2020-2021
oS97Lnur3IkD,2024-04-30,2024-07-15,69,2026-2027
lwWlPV3d0mr8,2024-04-30,2024-11-20,60,2014-2015
GsgzyC7uPBUu,2024-02-01,2024-08-06,91,2013-2014
R3ye53nLim2I,2024-08-20,2024-05-29,71,2002-2003
cx1ZisKzACvi,2024-04-24,2024-02-28,75,2020-2021
bEGYnPs6fMiT,2024-10-29,2024-02-10,61,2008-2009
hEMEK1Cdd5YA,2024-06-27,2024-08-02,65,2014-2015
6QWl1HoUDxUj,2024-06-01,2024-12-14,97,2001-2002
6O9bEVMFPygk,2024-06-12,2024-11-12,76,2002-2003
NskDCd1mqJg3,2024-07-04,2024-09-29,87,2009-2010
gb0sp4ROdp3Z,2024-10-10,2024-03-27,73,2010-2011
j1UtJ1Ls9ANN,2024-04-05,2024-06-22,82,2001-2002
0et5H4PeUM0O,2024-02-19,2024-06-07,92,2010-2011
LnRx15fHPRiT,2024-02-28,2024-04-07,69,2025-2026
hMJpTp4wKna2,2023-12-18,2024-04-30,67,2018-2019
u0rQICKoOh3l,2024-06-28,2024-07-11,82,2016-2017
Gs3o3dtBdsCa,2024-03-30,2024-11-29,98,2012-2013
wZQ3wIDDKadF,2024-02-11,2024-12-09,67,2006-2007
hoKzGpIeepcp,2024-05-12,2024-04-17,85,2024-2025
7OHbrhwZTqGg,2024-04-01,2024-06-04,64,2024-2025
5pwUiG50X1jb,2024-06-07,2024-04-11,97,2011-2012
LVBqnP0bNkMr,2024-01-16,2024-10-05,74,2015-2016
XahOZVtpq0Ny,2024-09-25,2024-03-14,66,2004-2005
PQ7nIUa9TfPr,2024-04-20,2024-07-13,52,2027-2028
m9R6iRRGCVLR,2024-05-23,2024-06-27,73,2018-2019
YUtvPcUTvMHy,2024-04-06,2024-08-25,64,2007-2008
FZ914kzGCwAh,2024-04-23,2024-12-24,72,2020-2021
6Zz9CXH7EOaJ,2024-06-16,2024-09-01,90,2023-2024
q5Z44XCw9Dch,2024-05-30,2023-12-21,55,2018-2019
7dpRuO6tszTE,2024-07-09,2024-08-29,98,2002-2003
hzPlu4vw3OB9,2024-08-23,2024-12-04,93,2003-2004
7qvsSRamiLHD,2024-02-28,2024-10-21,72,2020-2021
u0xqy3ROQkhw,2024-09-07,2024-08-15,66,2013-2014
myiLOeCCEoXT,2024-04-22,2024-10-01,87,2007-2008
97c7oNtPl0ED,2024-04-11,2024-02-09,78,2007-2008
BIyGXckQ1UVm,2024-03-20,2024-04-07,84,2021-2022
GRDSQ6TBKdFF,2024-08-16,2024-10-03,76,2008-2009
LGE2YACnWcHB,2024-01-19,2023-12-13,52,2012-2013
NS7eLSdOTSrQ,2023-12-21,2024-06-13,85,2025-2026
Gznag8fl9YLo,2024-01-08,2024-08-17,74,2006-2007
r72HUUhLu8R3,2024-05-01,2024-01-06,57,2005-2006
AalzRa2g0KoY,2024-08-06,2024-12-06,62,2014-2015
0IRJLdqXSef8,2024-08-02,2024-02-01,82,2008-2009
p1ak5fUXVRJa,2024-07-15,2024-01-29,70,2027-2028
9sqGSakxTSkl,2024-02-28,2024-11-20,80,2006-2007
Ddhc7RqzTLT2,2024-04-21,2024-06-06,95,2002-2003
0NkpN3bFSawR,2024-08-05,2024-05-12,73,2014-2015
CFs8SVBfNFVZ,2024-06-28,2024-04-22,80,2008-2009
bXwHObvDpIqn,2024-06-29,2024-10-06,69,2021-2022
h61XRbKpVqWR,2024-04-22,2024-10-27,93,2025-2026
oQoDJ6Kko4XH,2024-10-23,2024-10-29,64,2022-2023
K9w0bGncwRkd,2024-01-01,2024-03-26,82,2027-2028
3O6Rk5mNuDx3,2024-02-21,2024-01-31,84,2010-2011
zh6uT74PScHy,2024-05-17,2024-09-01,69,2019-2020
IQzvbQJm3fE1,2023-12-20,2024-06-24,63,2026-2027
rHiCDsCm9AfK,2024-01-21,2024-06-29,83,2027-2028
sh0uXmxBiAqL,2024-04-11,2024-03-10,100,2007-2008
IZuv88BYOsEG,2024-03-07,2024-01-29,55,2016-2017
mbsmXhxjnR9u,2023-12-08,2024-02-28,95,2024-2025
Wonkjc0lw4Ir,2024-04-24,2024-06-12,90,2001-2002
61UVvQB5D2l4,2024-01-02,2024-05-28,84,2004-2005
iJXflxejzmtJ,2024-02-24,2024-11-07,57,2011-2012
71zuQcUhFISs,2024-06-09,2024-11-24,77,2007-2008
jtn9t6QHXa1R,2024-06-09,2024-08-14,96,2006-2007
n60o3K5k0HEA,2024-10-29,2024-09-02,50,2007-2008
6kjwbS3zwhgi,2024-09-23,2024-01-12,92,2025-2026
Low99cCe41Kc,2024-03-06,2024-02-08,58,2007-2008
CmRIDkTApsUR,2024-08-04,2024-06-02,78,2022-2023
iCZ0dDLnE6Du,2024-08-24,2024-06-11,53,2010-2011
HMfrNXiO4q8Z,2024-06-17,2024-11-27,79,2016-2017
kpEbLV898oQV,2023-12-11,2024-03-13,78,2018-2019
5VotCm3RopY1,2024-11-08,2024-09-27,83,2012-2013
rQxoTROGc0A5,2024-09-08,2024-11-09,75,2018-2019
7Uzy06A8jKCf,2024-03-07,2024-04-08,51,2004-2005
6oY0mUzym3CD,2023-12-27,2024-08-18,61,2026-2027
VH4TpL3PpNOK,2024-10-27,2024-04-21,81,2010-2011
PQx3qUzjZnmi,2024-10-13,2024-04-09,50,2007-2008
hZ12kXXRwKLX,2024-07-12,2024-06-07,91,2023-2024
0QVW203VB6tS,2024-08-21,2024-01-05,65,2014-2015
uJj9022ij17N,2024-06-11,2024-12-19,66,2021-2022
gP4hPhAEugtq,2024-11-24,2024-09-21,97,2017-2018
6XjShopVyihL,2024-04-05,2024-06-02,80,2013-2014
RZ7vKBV9dt7o,2024-06-16,2023-12-25,92,2006-2007
0TvNbhtPMSWl,2024-08-17,2024-06-04,99,2005-2006
GdkwBsuoP0OD,2024-02-16,2024-08-08,96,2003-2004
UaEMBMNzxFDe,2024-10-27,2024-04-15,93,2011-2012
9PFaZ1GJjSwa,2024-10-22,2024-07-09,92,2015-2016
pyAc5GWNyghF,2024-08-26,2024-05-01,62,2011-2012
0disFT5DRi7c,2024-05-07,2024-01-08,98,2013-2014
CYur2suV4TyE,2024-07-07,2024-12-24,98,2007-2008
8zDM8MBJ1hLs,2024-11-30,2024-02-25,68,2011-2012
8BirK89V7dOg,2024-02-16,2024-07-11,56,2006-2007
aonlm2NEzsNi,2024-04-10,2024-03-03,50,2022-2023
UTdTRE5PyZz9,2024-02-13,2024-11-24,67,2018-2019
MPnAecAU0Jla,2024-07-28,2024-11-16,52,2020-2021
pXXpaCyEGFle,2024-08-09,2023-12-27,93,2023-2024
OgKzrU83pMvx,2024-07-16,2024-09-25,62,2006-2007
VVfxCWLO8Qg6,2024-11-20,2024-10-01,94,2017-2018
nxAhZAMCzM6q,2024-01-25,2024-07-13,79,2024-2025
7G4ftLq5CmR3,2024-02-11,2023-12-31,79,2004-2005
lrEHLFU9yrOh,2024-07-03,2024-07-14,90,2007-2008
LQaOSmPDiorq,2024-05-11,2024-08-30,52,2013-2014
ICMhVixcLmZc,2024-05-03,2024-06-11,73,2005-2006
eoV4nl8xF6cI,2024-11-14,2024-03-31,65,2010-2011
r0U4ULYRkRVE,2023-12-03,2024-03-25,54,2012-2013
yqFzI8nUfbFW,2024-02-26,2024-07-15,62,2006-2007
ZjlnbiFjK2JS,2024-08-20,2024-10-31,54,2002-2003
DvtMIAEK0n9U,2024-10-29,2024-09-27,97,2007-2008
UYcnhZ4HVer4,2024-08-24,2024-11-19,98,2016-2017
x9qyEbZs3D22,2024-11-13,2024-06-15,53,2018-2019
xFITwgajXcmX,2023-12-26,2024-01-11,73,2024-2025
VtHg1Bfak0NB,2024-11-08,2024-05-05,80,2008-2009
ptwiNLmHj8Lr,2023-12-21,2024-06-09,61,2023-2024
UdhWaNYAkWKm,2024-05-20,2023-12-24,69,2025-2026
QcMtdd0PDO08,2024-05-24,2024-11-27,87,2004-2005
82oclYnJFAqz,2024-03-03,2024-10-24,80,2012-2013
Uyvt7TPIzNq7,2024-08-20,2024-12-14,79,2021-2022
C6kMSKbX3NfM,2024-04-09,2024-06-17,60,2002-2003
9PTbSywWNshy,2024-07-12,2024-03-14,92,2019-2020
56XCm6X4eOBi,2024-08-14,2024-08-07,99,2009-2010
ZEnCykN4MmdA,2024-06-14,2024-02-13,73,2023-2024
pIoiRMnAdvbd,2024-03-12,2024-08-03,64,2004-2005
XEIjdAlX5kdp,2024-03-06,2024-08-23,54,2027-2028
7NntJx4BTwnW,2024-07-19,2024-02-11,73,2005-2006
GSm7vkowELSw,2024-02-16,2024-01-13,93,2013-2014
FLOmQnRuflhM,2024-11-15,2024-10-02,96,2009-2010
PHqsH7FgjT2s,2024-04-06,2023-12-31,86,2009-2010
2LkcgnhqkzKu,2024-05-07,2024-12-04,74,2017-2018
jfhlm0myxFdQ,2024-01-23,2024-01-17,89,2009-2010
6FKcMi8qiSPz,2024-11-08,2024-03-14,99,2003-2004
mQ4HRhrSXRn4,2024-07-24,2024-01-15,70,2011-2012
b4ETfAgwSKmj,2024-05-22,2024-04-28,95,2027-2028
YsFUfqxb2NzN,2024-01-29,2024-09-10,66,2024-2025
6d6sbYqikjrb,2024-04-25,2024-11-27,77,2019-2020
yajQh0AmJuo4,2024-11-23,2024-02-18,72,2015-2016
xqFxj0a0Myq6,2024-10-17,2024-05-14,69,2016-2017
2fL943fK9kFJ,2024-05-08,2024-09-13,91,2013-2014
4VCMZImS6U6e,2024-04-22,2024-12-23,97,2005-2006
RoPsg50MNWqu,2024-04-27,2024-09-26,84,2004-2005
Ntr8AvqQq3Yd,2024-05-09,2024-03-29,71,2005-2006
Ks82hmAFUA7B,2024-01-22,2024-08-21,81,2005-2006
NA2MvYlM76kq,2024-09-18,2024-10-12,83,2020-2021
b0VWFrgAjzf6,2024-06-14,2024-05-14,80,2024-2025
LJYJIXPFb6Sk,2024-07-27,2024-10-02,58,2021-2022
eYY4NxG2durJ,2024-07-17,2024-08-09,57,2020-2021
qYt7JKK2LNtN,2024-09-11,2024-08-30,77,2009-2010
Te5x4nIXKuyI,2024-07-29,2024-07-20,61,2017-2018
EQ15Iy8pd4pF,2024-11-13,2024-10-07,69,2016-2017
RGrgWe9vmUkp,2024-11-08,2024-09-01,93,2002-2003
7eicfkcq18tT,2024-03-12,2024-11-21,94,2011-2012
1pJDAeA98aGC,2024-06-14,2024-11-30,100,2018-2019
HeWhBZh7AObM,2024-01-16,2024-09-23,77,2014-2015
42LaPLm51AJi,2024-10-24,2024-11-21,88,2006-2007
NNggGD1496zJ,2024-01-01,2024-09-20,66,2010-2011
RI5yQQvcm3TX,2024-04-10,2024-04-04,61,2027-2028
IvRZuiW5vQ1Q,2024-04-01,2024-03-26,69,2005-2006
gsnpoY6Zh36b,2024-11-27,2024-09-17,88,2009-2010
SqZocvm2Igox,2024-01-06,2024-09-13,59,2027-2028
jKFXBVjGf4Fb,2024-10-25,2024-09-29,88,2014-2015
g9S21RyO535j,2024-04-09,2024-08-01,56,2012-2013
NkcKE3nrwIwP,2024-01-07,2023-12-10,77,2018-2019
B2YCscAjvL30,2024-01-28,2024-03-11,79,2018-2019
KiFVj8oEK4rs,2024-10-31,2024-12-05,82,2018-2019
naQ8tyyv0ngD,2024-02-16,2024-02-08,79,2004-2005
jlVlG6w4j8pF,2024-09-21,2024-09-10,95,2021-2022
eKb4zrn5qDeM,2024-01-16,2024-04-13,66,2023-2024
0ztkAXFHSl0P,2024-04-02,2024-01-19,82,2025-2026
mHUMCvqSvt7J,2024-07-20,2024-11-11,96,2020-2021
rcYHhxnUlXF9,2024-08-15,2024-06-08,100,2024-2025
aWp2KG7KvGbu,2023-12-15,2024-07-19,92,2008-2009
JyoMB3RYHyhA,2024-03-21,2024-03-02,68,2013-2014
FrGSdn4TO7QR,2024-10-18,2024-09-12,68,2021-2022
tFFOBjzLSLLE,2024-02-03,2024-12-12,62,2003-2004
bw9SstXfTMiF,2024-05-04,2024-10-03,54,2019-2020
nzfoMX59N6KB,2024-05-30,2024-04-14,68,2001-2002
O84Sk16whHd8,2024-08-21,2024-01-29,78,2010-2011
yC5te31lOPSN,2024-11-21,2024-07-16,98,2022-2023
Iwck2T4COg2I,2024-02-26,2024-02-19,100,2005-2006
cziP84Nbv70t,2023-12-07,2024-07-25,80,2025-2026
6trYEQT2HGJ6,2024-06-04,2024-01-10,79,2013-2014
6WNuB9mD7fa4,2024-10-26,2024-01-10,74,2026-2027
pMBAEAFWRP6C,2024-08-29,2024-09-01,69,2010-2011
bw61JtsYPjgX,2023-12-20,2024-08-05,74,2005-2006
uFYOqtGwX1Q5,2024-02-29,2024-09-12,78,2022-2023
xtupPEb7dQPp,2023-12-30,2024-03-23,73,2022-2023
4IFoi5ye0Lio,2024-06-11,2024-07-19,64,2003-2004
fycWXrcbAsvE,2024-03-13,2024-06-08,56,2024-2025
TtpANzdtxTp3,2024-11-04,2024-04-17,73,2014-2015
V3l6M1ygZM3a,2024-02-14,2024-03-01,58,2021-2022
603VXqeF4466,2023-12-06,2024-08-23,80,2003-2004
cqzTRHnLTnEo,2024-07-21,2024-10-09,69,2006-2007
bn5hQKjTXglR,2024-01-03,2024-07-04,90,2010-2011
wn953WiIRdvL,2024-09-29,2024-11-12,76,2027-2028
ys8uexZWTtua,2024-04-03,2024-07-18,90,2013-2014
eIkBCNsJo941,2024-09-07,2024-09-12,62,2025-2026
oXZJMeJ5CIqm,2024-05-08,2024-11-26,52,2025-2026
3ssh2NoZVxjm,2024-05-20,2024-02-18,56,2010-2011
GzAMQu0tuyH8,2024-07-01,2024-01-18,85,2011-2012
Jvqs6esa8Ku8,2024-01-25,2024-10-14,66,2001-2002
RY0rfJecMEwd,2024-10-10,2024-02-11,73,2009-2010
fINAyufo9zQG,2024-09-22,2024-12-17,80,2002-2003
9WDCp6nFL3Xn,2023-12-19,2024-04-23,97,2017-2018
8pd4jRF1WqSr,2024-03-30,2024-04-02,53,2002-2003
lrkayFhqfsCE,2024-10-24,2024-03-06,71,2001-2002
4by9dUxeXUSK,2024-07-02,2024-07-11,93,2009-2010
Ps4KVBe0zG6S,2024-08-22,2024-01-01,59,2021-2022
VIIUeZhWtfqO,2024-04-07,2024-04-19,58,2012-2013
EQqDOnbJqNxY,2024-01-07,2024-10-12,71,2007-2008
L8IGqqDLaSOG,2024-11-08,2024-07-11,76,2010-2011
e81fbOidv2tx,2024-11-23,2024-10-07,83,2020-2021
sZdk0V5RugRd,2024-10-17,2024-12-04,91,2017-2018
