id,day,school_year,start_time,end_time
01GdN3lyRv13,Monday,2008-2009,16:41:23,18:25:38
mxHw2IKA5XyI,Wednesday,2012-2013,13:36:49,07:44:02
ZoWsuDsvaOG5,Friday,2011-2012,04:37:30,15:32:22
rU3dR6gPoKOc,Wednesday,2022-2023,00:24:11,13:57:56
tp70KaIeSKl2,Friday,2001-2002,16:40:30,10:29:11
ohUrzrQVFec1,Tuesday,2022-2023,01:54:02,18:27:08
enHhLt6U53I6,Sunday,2006-2007,05:48:24,04:34:03
7zFST4G4SSft,Thursday,2005-2006,06:46:27,02:16:59
mlyuBl25UzhL,Tuesday,2023-2024,17:18:57,08:20:42
Ksuy0GHKm56I,Sunday,2018-2019,16:24:42,20:04:04
cE6JWKB7trhG,Saturday,2016-2017,08:10:15,07:53:47
wAjYteNAbwIa,Thursday,2026-2027,15:02:29,15:08:56
aAddwvuceIzQ,Thursday,2004-2005,22:31:13,13:23:25
OTTDJ5RQRFZa,Thursday,2006-2007,09:42:47,12:40:19
HnEd8UWNhRYo,Wednesday,2019-2020,14:37:15,17:10:38
OprsPzGumTmB,Thursday,2011-2012,22:01:23,18:33:16
fCvSnaNwxyov,Saturday,2027-2028,13:29:16,06:56:55
xTDfJwPDEdwn,Monday,2014-2015,04:23:49,10:16:53
ojXjTgyNfK4z,Wednesday,2011-2012,20:59:53,02:48:40
J9lrK2LqNw1P,Sunday,2011-2012,04:01:18,11:03:28
XE8EFvXozwVb,Saturday,2013-2014,17:31:26,03:51:36
Pu0k6nXYhtRn,Thursday,2001-2002,00:15:50,14:20:31
QxJB1Ix0MZM6,Thursday,2009-2010,17:29:07,04:50:35
scCKElc49wpo,Sunday,2017-2018,04:49:00,18:55:55
2fys8s4SfKPa,Friday,2021-2022,05:07:50,14:38:07
kvNKrereCAgp,Sunday,2023-2024,01:14:15,23:45:14
8gnyblLnPuGW,Saturday,2005-2006,08:06:24,12:32:45
vvf93OoyrzO4,Thursday,2008-2009,15:31:50,12:12:23
0JkYIP1DNaP8,Saturday,2014-2015,04:03:45,06:06:59
aWeIeANYu6Oa,Sunday,2007-2008,01:51:05,03:59:00
GOljbt7WFwrF,Friday,2006-2007,16:45:40,11:20:32
aUmw4QPeE8Zh,Monday,2001-2002,18:22:06,02:32:40
BpwVJ5ZBaqFK,Friday,2015-2016,14:07:26,10:48:04
YYg4Dk5VPY7M,Saturday,2017-2018,00:12:41,04:09:26
epvaM8PQlXmA,Tuesday,2008-2009,12:35:31,16:01:32
FYU5Ol2clJKb,Monday,2018-2019,15:35:29,20:27:47
Th8j6nKpm9Zi,Tuesday,2025-2026,01:30:07,18:06:56
XjVUvtPHZItC,Friday,2015-2016,17:14:47,22:02:55
s2mIohskXxqt,Monday,2024-2025,04:57:55,17:23:03
Jf0q5t8v2x4M,Thursday,2005-2006,13:49:05,14:55:27
vnEm8YA8P6Cy,Friday,2011-2012,15:48:56,10:45:53
MybSofxCtwfq,Tuesday,2007-2008,20:02:43,19:26:47
PRnIitdamjc7,Saturday,2027-2028,12:25:06,14:45:06
3tHvyeqAOlct,Saturday,2016-2017,03:32:08,09:54:09
xFvW1gWHH33X,Sunday,2005-2006,21:03:50,15:29:34
GPo1z34UDKeI,Wednesday,2010-2011,10:47:39,01:05:52
sbXBpOEXk0hF,Thursday,2026-2027,19:42:11,17:57:07
Naymxpz0YgM4,Sunday,2016-2017,07:50:57,23:33:23
XF5PFSJ1MhVW,Monday,2023-2024,02:35:55,21:19:39
oWyuspc4RSYD,Saturday,2019-2020,16:30:45,13:53:25
PuDXd6prLBiM,Sunday,2027-2028,19:54:57,18:14:10
OVkeO270w6mx,Friday,2017-2018,00:30:31,21:53:47
9NhQavoQ1fWH,Monday,2022-2023,21:58:07,23:01:49
jDUs1cfQzFYQ,Wednesday,2017-2018,16:03:34,14:51:00
VQuWzb8kxViQ,Friday,2024-2025,00:25:04,04:36:48
ZqrVpN0r8nQC,Tuesday,2017-2018,11:58:13,04:20:33
oPvB9ScFvzWg,Saturday,2013-2014,22:19:59,00:26:07
8JZXZ1yxtP2G,Thursday,2023-2024,03:23:11,11:32:10
59lp88RfAsQD,Friday,2023-2024,01:22:42,03:42:52
JK52R1Ho8Me3,Sunday,2027-2028,02:13:52,01:57:20
e8QXlQh0BPyQ,Friday,2011-2012,17:18:25,23:58:34
MDHx83ytH4ds,Friday,2023-2024,18:44:34,19:55:40
Xwx58a7RRUJf,Monday,2022-2023,18:04:04,15:02:23
dFy2X008VTo7,Thursday,2022-2023,19:02:24,19:47:04
N01oeCqGN5kV,Tuesday,2007-2008,14:25:23,07:15:53
I8icsVPHoLor,Thursday,2011-2012,02:20:18,00:11:10
A6AaEwRaS3nE,Tuesday,2014-2015,09:05:59,21:23:26
NQQAlrgnjPjA,Wednesday,2025-2026,22:31:25,18:33:29
jGPkAvhEVQOF,Friday,2023-2024,17:27:24,07:47:08
4iWVk7Xku2z8,Thursday,2009-2010,02:37:11,01:18:44
ecYimadYmU6f,Thursday,2021-2022,01:58:41,04:02:55
u0xBWqzxbTzl,Thursday,2026-2027,14:00:14,06:42:34
pXlcewLRYqMm,Saturday,2002-2003,05:01:13,06:42:29
Dx3Ubj442mjr,Sunday,2026-2027,20:45:04,18:48:48
WRbwlk5pKb1X,Friday,2006-2007,07:56:59,09:40:06
Ar3YZ5P5SFbu,Thursday,2006-2007,11:57:49,13:16:49
lw30TKQ76d7X,Saturday,2008-2009,11:08:19,20:50:47
uMUVodu8otWq,Friday,2026-2027,08:14:32,10:42:10
gjJcqIzUE807,Sunday,2018-2019,19:59:00,21:22:37
ggCQGmDPwazC,Sunday,2011-2012,02:22:11,15:12:19
mblRTJ08K22k,Tuesday,2011-2012,11:38:08,00:51:49
53xFGkJAxGIT,Tuesday,2002-2003,13:41:27,15:10:31
Edyt8J8ua7Ni,Tuesday,2027-2028,13:04:19,13:43:04
ZmOv8qKQbkpY,Thursday,2019-2020,09:33:20,18:25:05
VzrfQZNzrlTh,Monday,2004-2005,13:04:46,14:05:20
wbtiTGlvO5q8,Thursday,2010-2011,12:01:59,23:04:56
1MzI8ENi0ntf,Friday,2012-2013,09:17:42,15:42:46
hYeSzBsS4idr,Saturday,2017-2018,08:42:48,08:50:58
kbrhkVfl3rmC,Friday,2027-2028,09:29:51,15:31:13
NmoWqw4hNrS4,Friday,2008-2009,09:12:19,07:54:21
R3cnmCbrvpdp,Thursday,2027-2028,07:50:30,07:47:26
P8LRbtgokZb5,Tuesday,2002-2003,00:08:14,10:44:19
9EK26HxTlUvT,Monday,2012-2013,15:58:26,21:34:07
B1Ok9lOmA8Ia,Friday,2002-2003,20:30:52,13:53:22
eJx5VR47NPAY,Sunday,2025-2026,16:30:02,11:16:13
ahIRHGfIwyYt,Sunday,2020-2021,03:30:21,18:31:38
fV7pF9vR5J3H,Saturday,2007-2008,14:21:55,14:39:03
4nBdiaGWzOZ7,Friday,2026-2027,13:15:35,14:35:25
tvtUMlxgC5rv,Thursday,2020-2021,16:42:16,07:31:16
OVVy36wVZRV7,Sunday,2001-2002,20:00:43,14:32:22
zWJzicevLMmY,Thursday,2003-2004,09:47:48,01:45:14
suOTUyvnWKoX,Sunday,2016-2017,15:09:40,23:19:05
EifsBgPvb89v,Saturday,2003-2004,17:30:48,01:41:45
UxS8dZXm30Nl,Thursday,2025-2026,15:55:34,20:39:30
cqftjFCeap18,Tuesday,2010-2011,19:06:10,09:59:27
eSyCRwZAzROp,Thursday,2007-2008,07:20:36,20:43:25
PHkCIlAGsXRs,Wednesday,2024-2025,10:35:29,23:02:34
50MA6odJioqP,Sunday,2006-2007,14:00:44,04:20:52
2iweF3wOiAOx,Monday,2020-2021,17:24:53,21:39:31
8nW0P8FVK9bI,Friday,2008-2009,14:08:15,10:11:47
KEk41wkt3FaB,Friday,2025-2026,11:41:17,05:20:28
prr4IiVZ5XOT,Wednesday,2004-2005,03:08:42,22:09:21
eOLp74cER0ek,Wednesday,2020-2021,05:49:14,02:59:40
MebyB8I9uLaJ,Thursday,2002-2003,08:54:27,15:03:23
aDZo4l7ZVYph,Friday,2016-2017,17:40:59,02:20:12
2o6WI1d3rNsU,Wednesday,2003-2004,20:00:39,14:18:05
CrvNDr9GqPyo,Saturday,2001-2002,14:16:14,15:04:17
l5pwtZg34uBY,Tuesday,2015-2016,13:28:01,00:52:28
jlQtmQAM82mH,Sunday,2022-2023,15:15:05,05:39:11
GHl4vk5ey2Cq,Saturday,2021-2022,02:36:39,20:39:36
R7yugwgIItJa,Monday,2014-2015,13:55:20,11:57:58
khonzmCXI2XF,Saturday,2015-2016,19:07:56,22:58:22
FVBfzRYFW8yK,Sunday,2024-2025,11:34:36,03:40:34
U7ioezBJUm0o,Tuesday,2026-2027,20:08:52,18:59:22
z4AA65SuQnAC,Monday,2011-2012,16:22:18,14:14:44
pHqUAHUStIx8,Tuesday,2009-2010,18:54:54,08:50:23
hFOflsPOnguN,Tuesday,2005-2006,18:28:38,03:54:17
ISCHeV3Nh7ok,Saturday,2014-2015,06:38:58,04:13:30
2FGzN6gGwDUP,Saturday,2026-2027,20:05:25,07:24:34
eVaTynFzNxK5,Wednesday,2017-2018,15:47:26,08:52:08
GWBEaBSHyPpL,Thursday,2022-2023,17:55:39,10:59:10
rCJG1MrRxdAb,Monday,2024-2025,22:51:47,16:58:48
DUEL0NcHqkE4,Tuesday,2013-2014,04:08:28,11:29:18
PZgq1p9GLuEQ,Friday,2017-2018,11:24:39,18:58:56
Z4BexpVH88BW,Friday,2006-2007,14:57:55,16:05:11
1Bg4Bbg8JauW,Wednesday,2011-2012,10:58:27,03:46:44
CPR6GsEiIHWA,Monday,2026-2027,23:59:12,19:03:09
ID0aRacly2bJ,Sunday,2008-2009,08:36:54,17:34:42
jOCWYv9JUPrl,Thursday,2004-2005,16:11:11,04:53:24
eKDXrvWDUiuk,Monday,2021-2022,06:11:47,04:23:56
PP4mx5m03ouI,Thursday,2006-2007,00:54:31,02:41:11
JFaTB0Q234tO,Wednesday,2014-2015,19:27:14,02:24:13
16MC0DMfUtUq,Wednesday,2003-2004,16:15:30,16:12:43
6ZftMPR7qyZ1,Sunday,2002-2003,09:24:02,13:58:28
pwtRWsU1IV4S,Saturday,2020-2021,08:32:17,11:07:55
7XhbsRe1PYQz,Thursday,2006-2007,17:34:28,08:30:43
QYs6gTwguGtc,Sunday,2014-2015,15:48:43,02:00:10
mtKFWohIMFjh,Sunday,2019-2020,16:02:50,18:12:09
YnewNBdS8Ngt,Saturday,2001-2002,20:33:24,23:32:59
qMVQXYFhb03H,Monday,2017-2018,07:21:08,21:17:55
o1nirtazi3Jj,Tuesday,2001-2002,07:47:19,14:25:11
OyJGIPVMtydA,Sunday,2024-2025,18:43:19,14:25:16
wdvFax2n3o8z,Friday,2015-2016,11:36:11,09:34:56
2NKlNLLSOOBL,Friday,2027-2028,13:05:25,16:33:58
m0ipNWqcLybL,Monday,2019-2020,08:34:39,19:12:46
UzhMpr796byH,Friday,2024-2025,01:51:01,14:27:26
3zW04ZUZolYe,Monday,2026-2027,15:10:32,16:03:24
lSHLen269Pab,Friday,2024-2025,03:46:35,00:47:18
7JHIqPa0yY3P,Monday,2009-2010,01:25:59,01:35:22
6JiWURWIVlnd,Tuesday,2020-2021,06:02:59,00:46:34
3Fuj2FCXBnqP,Wednesday,2009-2010,20:28:26,19:05:29
uDB2YoK8wlr0,Sunday,2024-2025,04:40:10,06:34:31
RqkiT9rOoCiN,Friday,2005-2006,00:55:08,17:56:30
YgqQroUq5WZ3,Friday,2018-2019,04:10:14,14:47:16
pcPQSMjzZMxG,Thursday,2003-2004,12:53:01,15:18:40
PNMRlqw2390H,Tuesday,2005-2006,16:48:43,23:30:41
TuGiYkWHdNzM,Sunday,2023-2024,05:07:12,19:08:35
796ZtpP1ME5U,Sunday,2022-2023,10:47:38,10:53:02
svCBYqc2evX4,Monday,2015-2016,15:25:54,11:48:46
DsunglFkspJc,Sunday,2014-2015,15:27:02,19:53:37
kfbWDnMfFI9H,Tuesday,2008-2009,12:11:23,04:30:25
WFbHOBWTiyi7,Sunday,2019-2020,00:29:54,02:05:28
ohQEu08mQDu8,Friday,2003-2004,01:53:49,11:43:18
bddpMl3q8nq5,Tuesday,2020-2021,16:39:57,21:32:36
Fg2bTbpSPGL0,Monday,2009-2010,17:08:12,14:10:39
7PEamEDmsJmy,Saturday,2013-2014,17:26:23,01:29:11
KElylvnihWMR,Friday,2012-2013,10:41:02,07:52:46
uezbwM0BmI5W,Thursday,2004-2005,06:34:22,00:12:26
QIP2h1SEUhOY,Tuesday,2004-2005,05:53:22,16:19:57
LuDt04atcu0a,Monday,2008-2009,14:50:28,04:55:41
BHdyWnt1aYIV,Wednesday,2013-2014,15:43:58,01:49:53
nKhw4DoD6KA8,Monday,2014-2015,16:46:31,20:56:26
Z2EVPuFqfyLQ,Tuesday,2026-2027,18:20:02,19:36:58
jxtSq1OIt5aR,Friday,2024-2025,14:06:36,19:54:23
iDppABJ3aOLJ,Tuesday,2009-2010,17:41:27,18:34:51
oWi5srJ5wRqj,Friday,2025-2026,17:48:07,01:11:59
LOGoORpb1gyv,Tuesday,2005-2006,01:21:52,13:25:42
oeZHhN1EjmZf,Wednesday,2014-2015,05:46:42,06:30:21
0MQnpd8wDAqa,Thursday,2012-2013,04:36:06,08:23:15
VynFgAxhBO4b,Saturday,2001-2002,18:58:35,15:24:35
HOxqhQc0hJt3,Monday,2003-2004,14:20:37,10:03:47
xHAhVKhPZMR3,Sunday,2015-2016,06:06:17,14:20:56
w2IvemLvjoFS,Sunday,2016-2017,09:00:59,00:49:36
nhT3l7bjlS4z,Saturday,2016-2017,07:52:45,11:17:12
BOrbBPtOZjp2,Wednesday,2004-2005,19:56:45,20:21:45
CHUehaXB6vcj,Monday,2001-2002,11:39:49,19:10:20
AJikiFxLYs0K,Tuesday,2009-2010,00:30:24,00:43:13
4qtHVvHJEkFn,Thursday,2027-2028,08:22:04,07:48:32
SouvqLze50X5,Tuesday,2001-2002,18:40:25,23:56:34
hV5JIcz1IYXH,Monday,2005-2006,03:19:12,15:20:11
l9UzXtOlasb3,Tuesday,2008-2009,10:38:27,06:42:41
s9bSK9sT4K6F,Saturday,2017-2018,13:56:32,05:24:03
fMXOqX2EArcf,Tuesday,2020-2021,09:58:38,11:17:21
QRy3smfO2NwN,Monday,2009-2010,05:29:02,06:42:08
2n4mSppuHx0O,Monday,2026-2027,04:56:25,03:23:25
o58nIGY0fz5K,Sunday,2012-2013,20:21:36,11:52:28
lhjLxAuiU07L,Sunday,2025-2026,20:15:41,04:38:17
NVPBZurfGHuy,Monday,2014-2015,13:34:43,12:25:09
tq5N5qFv6OJL,Wednesday,2011-2012,10:00:41,12:22:02
uJqWFY0etXzl,Tuesday,2018-2019,11:29:04,08:45:09
Ky459n9Oldo6,Tuesday,2018-2019,17:43:20,14:14:12
DC7RYthoYcaf,Monday,2020-2021,19:09:41,17:12:08
etbfkl84Du9W,Thursday,2020-2021,13:53:26,19:12:40
9XT2CJWPYy8r,Thursday,2015-2016,11:37:08,10:33:24
oRwBzJQNi8Ep,Thursday,2021-2022,22:59:07,03:01:52
L9bZRog8qZM5,Thursday,2020-2021,00:57:17,06:26:22
Bld5mnOfUE0w,Thursday,2011-2012,00:00:31,17:18:29
Velg5cGZqm92,Sunday,2016-2017,20:23:44,20:33:57
uYyYRPj0E864,Sunday,2004-2005,18:19:11,05:12:09
2hxX0BYOPV8q,Sunday,2023-2024,15:14:44,14:22:28
uYdijdIqmTwe,Monday,2023-2024,19:54:40,21:08:51
IuU8dHSFFGAg,Thursday,2010-2011,04:41:11,14:03:22
4mKplLUntzeP,Thursday,2023-2024,21:14:44,12:12:12
aL9LDR9IDnik,Friday,2019-2020,14:47:47,09:26:39
S0dowNyj9hZp,Wednesday,2005-2006,13:58:24,21:21:48
7ForuqlTSmao,Saturday,2017-2018,05:55:35,11:18:31
kWryY5ktYOMK,Sunday,2016-2017,15:58:30,21:01:10
XL7SsgVdfWx6,Saturday,2003-2004,05:10:27,22:01:47
rIkvA6kVYAoq,Saturday,2011-2012,22:00:01,04:43:21
3nQCUQVaaC9e,Thursday,2019-2020,06:58:40,23:20:50
xPX2HAkt1sH9,Monday,2010-2011,17:59:49,05:09:26
gRQroi3mJgqN,Thursday,2001-2002,09:05:18,10:02:54
RcDpwcbA1zBw,Wednesday,2011-2012,10:15:24,01:12:56
sftB6ZnsMBfo,Wednesday,2002-2003,22:03:10,04:18:44
fyfUakxvejVJ,Sunday,2026-2027,00:12:28,13:17:26
LaRhv6Zxs6xW,Monday,2005-2006,10:38:39,17:37:12
HozU0kiCQKtv,Wednesday,2002-2003,07:03:39,11:21:19
Hnv9NzZHG5IY,Thursday,2008-2009,16:49:11,07:40:27
mgleiGDEvMYL,Tuesday,2008-2009,12:32:11,00:20:08
M4J8n6N9cUjC,Monday,2024-2025,12:00:51,14:46:19
etw78jt6ppWK,Monday,2002-2003,02:34:37,08:41:45
mVew5BeJcu2x,Wednesday,2020-2021,10:53:28,12:32:00
bhPcV8zTLJZL,Tuesday,2018-2019,19:19:04,19:34:54
Tj3262odPMx4,Wednesday,2001-2002,00:45:03,05:53:50
4AOblxiE4NFe,Saturday,2007-2008,18:38:22,22:16:41
E0n1n4ZE49Zk,Tuesday,2015-2016,18:49:26,07:30:33
OkxioOBplwT7,Monday,2021-2022,08:18:18,05:44:54
Cik3DncrHUId,Thursday,2016-2017,05:26:42,18:23:44
L0G1Slu0qhXS,Saturday,2007-2008,01:59:37,04:55:31
IuD8AJjxaJG2,Friday,2012-2013,06:53:14,05:09:34
mSLRilAL5Vxu,Thursday,2021-2022,06:54:12,06:28:37
ftE4mHer5Haa,Wednesday,2008-2009,23:48:12,08:23:52
jF5LOyzMHukp,Tuesday,2018-2019,21:49:42,13:40:54
S5Bl6NkEZCEU,Thursday,2020-2021,13:46:11,09:24:25
g0E4uqc3AlvK,Wednesday,2020-2021,05:11:19,05:09:06
YCDC81K71WrG,Monday,2020-2021,06:07:41,01:06:02
voJYyvRYPERi,Saturday,2012-2013,01:35:35,22:59:21
kVhHSdoCXOlP,Tuesday,2010-2011,13:09:36,02:53:14
d0VDd9Ci4HlG,Monday,2011-2012,08:03:38,20:10:02
pBtj3J4OAlAf,Monday,2024-2025,04:52:58,04:31:53
t4DcosyntRQx,Wednesday,2004-2005,06:54:24,05:39:08
KCvdarRRjzRV,Saturday,2005-2006,01:05:50,15:30:15
WbpJ9cPmD2Km,Wednesday,2027-2028,03:25:19,23:16:37
1yeKY8XOkbmI,Sunday,2016-2017,01:42:25,11:55:14
AD7K8j6ed8Mo,Tuesday,2001-2002,16:37:50,16:34:20
6aE6GG2cpIql,Monday,2006-2007,01:52:49,03:16:19
EdxQHBFYEbjq,Tuesday,2015-2016,09:37:31,00:01:58
pXSFs7lctTbv,Monday,2006-2007,19:21:02,11:47:40
gqWfTcDHChhb,Saturday,2009-2010,17:37:57,04:28:04
sglhHMv3BX8X,Monday,2014-2015,04:30:14,02:06:40
mjHuUkZkz5x8,Friday,2022-2023,14:29:26,22:29:35
IfffXbH4FiuA,Friday,2007-2008,20:57:33,14:47:35
uxPMUuCViaRL,Monday,2012-2013,04:03:30,23:24:00
QkfBFGi7bW3J,Sunday,2010-2011,00:54:59,14:12:42
U82CdryPhkeC,Sunday,2025-2026,09:37:59,04:39:46
3jMZwHEr4sAa,Wednesday,2021-2022,08:48:34,09:15:43
Wm96mfWl9aBX,Saturday,2024-2025,20:33:57,08:16:40
0ZAaiofLmvgU,Saturday,2002-2003,22:33:47,07:34:38
iBKAJunEebva,Wednesday,2002-2003,21:40:55,00:12:01
zZu8iFxKwudR,Monday,2016-2017,14:46:16,13:55:19
ZDKTQcDSEZzn,Monday,2024-2025,14:18:47,18:13:04
raloOvE7eXVV,Monday,2008-2009,16:30:45,15:16:21
qQ9fcl1leWvA,Wednesday,2011-2012,03:40:22,02:17:42
g7w95UkiY02f,Sunday,2027-2028,17:05:06,08:44:36
w6FqLt4AWjuw,Friday,2009-2010,21:09:23,04:09:33
Iotm7S17qL9D,Friday,2026-2027,05:29:39,09:48:25
bJlxKaZRyvnM,Wednesday,2019-2020,16:02:41,11:48:00
RmMlmP44NnYr,Friday,2027-2028,19:08:05,08:22:20
LZJj6kgVTpQX,Tuesday,2020-2021,07:10:39,09:34:30
xrVjnjyX2QXB,Friday,2018-2019,13:32:02,11:22:12
bILbo1NxMyOh,Friday,2003-2004,23:44:52,20:15:14
Mr11O1JAxDSS,Wednesday,2010-2011,15:11:10,10:36:34
Q47vjkWbhPoK,Monday,2003-2004,11:29:54,07:34:14
fUaNKRQAB0wJ,Sunday,2007-2008,00:08:28,00:54:33
FC92y15UZZuN,Friday,2005-2006,20:19:09,20:39:38
PrRJPrFkcTVH,Thursday,2021-2022,18:55:40,20:54:52
3Y5blZMX8uCv,Tuesday,2008-2009,06:30:20,19:43:52
Fv0fs8VqTBM4,Saturday,2025-2026,23:24:49,22:52:49
d5d1rziVqcqT,Saturday,2019-2020,04:01:26,07:59:16
o2tipStQyWrk,Friday,2020-2021,20:24:53,10:40:35
ejR9FKXUw13X,Friday,2016-2017,00:34:24,20:24:16
oVvjF4323i9C,Tuesday,2020-2021,19:24:49,12:45:57
lASm28JJX7aB,Monday,2025-2026,14:01:32,01:43:04
HEqovJtd5dDf,Tuesday,2016-2017,09:21:35,15:27:20
8hyAy7osqJh0,Tuesday,2001-2002,17:46:53,02:05:12
TU4PuItfbE9E,Tuesday,2012-2013,13:38:47,13:19:21
tsS0OUIIqPHH,Wednesday,2015-2016,11:55:07,19:26:09
bpWNoSzAEuvf,Friday,2011-2012,02:40:31,23:48:00
L5UPe7ZUS6Jq,Friday,2013-2014,14:15:45,12:04:40
2zxXVzATbaG9,Friday,2004-2005,21:03:25,09:06:08
ZB2hPC94aXT8,Sunday,2002-2003,12:25:22,18:25:29
2nPgg53dEmnW,Friday,2022-2023,16:55:04,03:39:00
iYIEfSDTBUix,Thursday,2007-2008,13:28:14,03:53:50
qSJeTycCWh3t,Sunday,2026-2027,10:07:03,19:06:17
FePWi0kG1mWJ,Sunday,2027-2028,12:10:32,15:31:00
g7SdZCsbthUN,Thursday,2013-2014,21:36:28,13:24:23
tlwcqxcMVnv2,Friday,2008-2009,18:06:01,15:41:50
2ZhOSt9pF1VZ,Thursday,2022-2023,04:05:14,22:24:02
IJGQFir5qO83,Tuesday,2009-2010,22:53:56,18:55:58
nPf4pbAIeQ02,Tuesday,2005-2006,01:10:45,11:09:39
GvTDHlvcyDOi,Monday,2016-2017,21:44:43,10:15:09
paR9ThHH1QQ9,Monday,2018-2019,13:35:42,05:59:13
lAhs8V1p4qos,Friday,2007-2008,11:01:34,13:13:54
x56GYEHwTa32,Tuesday,2027-2028,14:27:24,16:50:08
wi34IWuomNiF,Friday,2013-2014,20:26:32,23:36:05
XOBnj1ToZKLY,Friday,2003-2004,07:02:45,22:46:08
6ZGvkWiayGNE,Friday,2026-2027,23:34:49,15:39:25
lTFDQ7RYKyAc,Wednesday,2024-2025,09:57:31,15:44:37
iIgyGmzxDfUb,Thursday,2024-2025,03:53:30,09:01:08
jy98OCqFU1xQ,Thursday,2001-2002,08:23:06,10:12:50
1jwNSkbED9SO,Tuesday,2018-2019,04:34:09,03:11:25
RTmaMxWnlD0Y,Saturday,2020-2021,06:17:25,18:49:36
RPo1jBf4nfj9,Tuesday,2019-2020,21:08:35,07:51:28
DGQr7MLFs1TN,Friday,2020-2021,07:05:10,09:31:19
mwhPCElLzFO8,Monday,2014-2015,03:46:48,21:26:09
zJwjkWkjreio,Tuesday,2019-2020,14:45:58,02:17:31
3jajRXMOju5b,Wednesday,2017-2018,08:15:36,11:51:11
1PPtQPnaC9Vj,Tuesday,2014-2015,04:58:10,01:51:40
uSSkYCIkeCQC,Sunday,2011-2012,21:15:37,09:17:33
b4MUfOkiNvB9,Thursday,2023-2024,02:42:12,09:50:44
pWDFh94L1TaD,Tuesday,2009-2010,08:43:36,15:40:44
os2sDUQlbNI8,Thursday,2017-2018,04:51:03,09:58:59
qRJaotS7T9V2,Sunday,2019-2020,06:56:21,06:40:10
Ibof37SbzRs2,Tuesday,2004-2005,08:14:23,18:47:26
BHmD9Old0oKF,Thursday,2017-2018,18:34:11,09:30:09
2xfSTTFNmbUH,Friday,2014-2015,20:19:26,07:29:57
aa2yf6egtheA,Monday,2010-2011,20:30:22,16:52:02
fEQw1hxGQdLj,Thursday,2020-2021,08:02:21,01:34:10
fTLLuclsctgs,Thursday,2025-2026,16:50:49,23:17:56
li9yuYbVTjae,Tuesday,2010-2011,23:39:01,06:45:31
AjaHfmsFq27C,Thursday,2011-2012,11:34:18,18:44:29
abfcJMSTDWGh,Thursday,2002-2003,05:35:05,15:26:37
0GStAC7uNNDz,Saturday,2022-2023,16:19:05,08:21:07
cz8ctHIIe4h7,Sunday,2020-2021,07:30:27,06:15:54
ELmrz98s05rP,Thursday,2014-2015,15:41:02,13:28:52
syI308M3Lcgm,Wednesday,2026-2027,22:01:59,18:53:49
YMSrhraMblPu,Tuesday,2002-2003,08:07:13,20:38:15
rknl2cvkZEGh,Saturday,2003-2004,09:17:41,00:11:46
0H0OUJCuxfVh,Saturday,2027-2028,18:46:37,18:53:26
dvjKc0Dvz1Tb,Monday,2023-2024,19:41:19,22:32:19
vGB0eN8Dgtuk,Wednesday,2017-2018,15:08:15,08:47:57
X07xdogE6pbt,Tuesday,2026-2027,19:27:54,16:08:43
DLy9LtTBzOgj,Saturday,2013-2014,20:36:44,14:01:06
9aNBolzwBLqe,Monday,2009-2010,12:53:02,15:44:03
8RyRv17uplym,Saturday,2004-2005,07:39:21,06:50:36
EGZcsBVnu4jh,Friday,2021-2022,12:58:03,14:57:03
K8YWHPyf6sCq,Wednesday,2011-2012,11:23:48,17:10:17
70tz4VEw8iI8,Tuesday,2004-2005,14:15:02,13:43:31
GlbqK6ax7VF8,Thursday,2019-2020,15:14:46,13:35:17
b66LtXpYUblX,Tuesday,2025-2026,05:12:19,22:43:33
4Hn8slVSyh9b,Saturday,2004-2005,08:16:53,19:50:44
R8zRyyb2r9rb,Thursday,2018-2019,19:39:58,22:19:35
Z2zAYVZLnCSO,Saturday,2012-2013,06:28:33,17:34:44
uQHSYpzK3KAQ,Friday,2001-2002,12:35:59,10:38:38
Ggpa9kWt3q9Q,Monday,2013-2014,08:11:37,14:02:00
PyMCT7VEjWJg,Tuesday,2007-2008,21:58:10,02:59:01
qftihH4VtQlT,Friday,2012-2013,00:39:21,18:21:19
FIB3dO0jhdm8,Tuesday,2021-2022,11:14:05,01:17:18
NTpFedINoVHv,Tuesday,2025-2026,17:50:04,10:14:04
nr1IDg0h5gjp,Tuesday,2003-2004,22:16:11,12:50:09
smRYhWIBedWP,Monday,2026-2027,01:23:54,04:21:15
YfnpBbgpEs3z,Friday,2025-2026,05:35:27,00:47:51
t9muEOwnxrQm,Friday,2004-2005,02:26:20,18:24:16
cceLGoCMP9W5,Tuesday,2009-2010,21:55:28,10:48:48
v9w9XweX3jLG,Wednesday,2019-2020,13:04:17,04:59:36
po6ZBUlNt2ZB,Friday,2013-2014,22:24:20,11:38:48
UZsdVD5y1OHM,Monday,2008-2009,04:43:15,19:05:24
ZGIMJfYg19Sq,Monday,2011-2012,11:05:34,21:08:05
POfVInVwH0Dx,Monday,2021-2022,22:39:25,00:30:00
vejzHF7LxmQP,Thursday,2019-2020,15:32:28,08:09:08
NRH2jfQVPQcf,Monday,2025-2026,14:53:19,05:02:36
QKMCXIQdEtiK,Monday,2013-2014,04:25:47,07:38:50
Dh9nbcD1H1ib,Wednesday,2004-2005,04:39:39,11:26:30
PqBWVlTAYdCI,Sunday,2005-2006,11:45:15,08:22:54
